sub,block,stim,stim_num,phc1,phc2,phc3,phc4,phc5,decrease
164,1,c13.jpg,1,43.41101215,139.5800899,-101.1391069,-100.6797374,130.7982889,-87.38727674999998
164,1,c21.jpg,2,-100.35345,-31.37245865,-20.79643613,-57.39346367,-37.33968471,-63.013765289999995
164,1,c2.jpg,3,72.6190457,143.4437591,-72.8275724,-109.0570686,89.50871651,-16.88967081
164,1,c19.jpg,4,87.34321543,-137.4532446,-17.34391569,88.14849301,44.36898715,42.97422828
164,1,c11.jpg,5,175.1372467,61.65872966,59.12846231,102.0342026,59.86401089,115.27323580999999
164,1,c1.jpg,6,78.40342068,63.30180157,10.39567489,24.71291871,-16.87968743,95.28310811
164,1,c16.jpg,7,73.88345815,14.46989851,-17.95106085,-3.735496546,6.936452734,66.947005416
164,1,c17.jpg,8,-46.46215823,22.73232105,-4.395353982,-78.90584079,63.70250918,-110.16466740999999
164,1,c10.jpg,9,100.3854069,-35.54942161,-48.21669419,175.8301052,5.112901087,95.27250581300001
164,1,c8.jpg,10,34.45905311,60.12726534,60.71557024,-6.258597023,-5.945065414,40.404118524
164,1,c18.jpg,11,252.3507746,33.1908506,5.58090806,-77.59649382,-87.39273104,339.74350563999997
164,1,c6.jpg,12,81.88446125,89.57643168,-21.44830814,-67.12065808,-94.92275326,176.80721451
165,2,c19.jpg,1,169.6575487,92.41851194,226.8562674,112.0284611,205.5724712,-35.91492249999999
165,2,c16.jpg,2,116.0885935,139.232219,113.4390429,65.62297595,120.1096674,-4.021073900000005
165,2,c13.jpg,3,104.530071,160.7887848,58.98623224,-25.61375442,30.03058045,74.49949055
165,2,c21.jpg,4,142.1262795,39.63122012,81.31095807,165.8082437,81.02042656,61.105852940000005
165,2,c1.jpg,5,66.84089973,78.51581587,64.21250511,109.1151254,13.65630753,53.184592200000004
165,2,c8.jpg,6,146.2341543,91.48026834,58.08505438,52.60963865,90.03372983,56.20042447
165,2,c11.jpg,7,77.76671886,105.1692611,106.378583,72.87668445,6.651661948,71.115056912
165,2,c10.jpg,8,137.4016894,31.08975301,10.7214456,198.8399027,132.0423676,5.359321800000004
165,2,c17.jpg,9,149.7501122,62.67457868,145.0671106,161.7177943,99.06453098,50.68558121999999
165,2,c2.jpg,10,15.98093724,143.3735056,145.8604471,145.6237757,32.74046898,-16.759531740000003
165,2,c6.jpg,11,229.3237959,63.49340474,119.8368141,88.91170551,35.22335184,194.10044406
165,2,c18.jpg,12,90.76438252,125.4564838,34.73203763,134.7864572,104.4870328,-13.722650279999996
166,2,c18.jpg,1,-4.82593414,-10.02780972,50.67813863,167.9875298,145.4846624,-150.31059653999998
166,2,c1.jpg,2,-12.11223127,35.44063602,30.07274757,-8.390461382,5.018809711,-17.131040981
166,2,c6.jpg,3,61.22999654,66.06785837,64.80805778,36.97107079,182.1135918,-120.88359525999999
166,2,c13.jpg,4,202.8407786,38.02259903,58.96902818,221.3148344,108.4302524,94.41052619999999
166,2,c8.jpg,5,242.7921941,248.4223397,197.5369346,56.9791751,86.41738395,156.37481014999997
166,2,c11.jpg,6,87.40350713,99.47076662,157.2504657,5.246221549,-73.79186427,161.1953714
166,2,c17.jpg,7,108.0986125,-10.2943703,59.43601776,19.43245744,-121.2722929,229.3709054
166,2,c19.jpg,8,88.44048075,123.1555669,164.5934582,180.2865584,1.014722297,87.425758453
166,2,c10.jpg,9,154.5248781,-224.3823711,-14.5920603,119.4488897,-77.35340828,231.87828638
166,2,c21.jpg,10,-17.49226495,21.48682337,75.88158995,95.98143074,-41.59579156,24.103526610000003
166,2,c16.jpg,11,216.3829365,28.97579586,65.28500589,-35.27306908,12.08033038,204.30260612
166,2,c2.jpg,12,72.46233527,24.88264313,156.7458167,-22.10221427,-126.7173059,199.17964117
167,1,c17.jpg,1,144.5558766,-99.8058929,-192.7710658,-107.6134312,72.5443776,72.011499
167,1,c18.jpg,2,92.29589106,-145.8576006,5.749178661,24.9043362,-62.90459869,155.20048975
167,1,c8.jpg,3,-22.00589111,-98.82929744,22.48708763,-50.60259021,-22.64551681,0.6396256999999999
167,1,c21.jpg,4,-119.9932661,-152.0739634,-35.25081819,128.6652006,-49.45483537,-70.53843073
167,1,c19.jpg,5,-130.9086477,15.7517252,-71.18718377,-216.3335285,-128.7034129,-2.2052347999999995
167,1,c1.jpg,6,64.73373394,-137.9065971,84.05333368,-211.3123126,-93.66581994,158.39955387999998
167,1,c6.jpg,7,2.018292904,69.65852849,178.0539155,139.1303469,211.1427044,-209.12441149600002
167,1,c13.jpg,8,124.6899134,59.12213267,158.059422,7.440327745,104.8438189,19.846094499999992
167,1,c10.jpg,9,146.3635864,-0.3804806706,-62.73536591,-15.04764977,-36.78115293,183.14473933
167,1,c16.jpg,10,136.2468731,78.9297296,106.6802829,9.759936082,-6.815720483,143.062593583
167,1,c11.jpg,11,68.48476385,22.89689646,98.35237094,-3.955944764,205.3706787,-136.88591485
167,1,c2.jpg,12,116.6628694,-47.23409994,31.13354002,20.7263575,59.00725682,57.65561258
171,1,c13.jpg,1,17.5583973,52.50093815,35.56351082,6.352628306,7.732660118,9.825737182
171,1,c19.jpg,2,25.00533385,-70.68450683,74.69020161,50.38341424,9.434839015,15.570494835
171,1,c2.jpg,3,-86.61627835,54.84235877,56.03456643,14.29454928,85.72320059,-172.33947894
171,1,c21.jpg,4,-14.74466477,74.38322953,51.24996522,-128.9588889,31.61886359,-46.363528360000004
171,1,c1.jpg,5,-4.217076891,56.3298828,3.124084984,-20.86962279,51.94395143,-56.161028320999996
171,1,c18.jpg,6,31.79563022,32.20335765,26.3996265,-4.219284318,15.69846645,16.09716377
171,1,c16.jpg,7,69.21022234,-84.76987693,-29.94174027,63.55264684,-10.18368722,79.39390956
171,1,c10.jpg,8,43.29734053,78.42507481,34.10674149,18.6974258,115.7316314,-72.43429087
171,1,c8.jpg,9,63.86597535,37.62275886,73.49710231,40.10939538,111.8793067,-48.01333135
171,1,c11.jpg,10,-59.14522443,-63.794310780000004,66.72983493,31.6758464,-54.81773595,-4.3274884799999995
171,1,c17.jpg,11,55.2671422,-24.83666615,-10.50918072,26.99274294,16.90250422,38.36463798
171,1,c6.jpg,12,89.70066972,-70.68463524,13.5954364,50.12401582,-34.665741,124.36641071999999
172,1,c3.jpg,1,85.04679866,-42.69391208,119.7470237,52.14241446,-24.99773209,110.04453074999999
172,1,c7.jpg,2,125.8048244,54.00218915,187.1889592,122.5986024,-51.54803189,177.35285629
172,1,c4.jpg,3,179.9359705,14.06804617,130.2564466,45.36776962,-19.73026507,199.66623557
172,1,c5.jpg,4,100.6235794,0.5468964953,-60.9078929,32.02986292,67.26502217,33.35855723
172,1,c24.jpg,5,32.0186583,40.79537014,49.87535494,-6.822110076,-115.4093226,147.4279809
172,1,c9.jpg,6,-10.45773215,19.51992509,54.62278572,87.99861935,37.0181843,-47.47591645
172,1,c12.jpg,7,68.14334457,-27.85417227,-71.617634,130.6495534,-5.891855396,74.035199966
172,1,c14.jpg,8,185.8360784,135.5244047,119.3664002,-73.92511789,52.56899806,133.26708034
172,1,c23.jpg,9,50.46501381,111.8015141,23.29080495,55.83704828,-29.0968505,79.56186431
172,1,c22.jpg,10,56.25498171,214.1674967,-91.6064865,83.93472092,9.621272188,46.633709522000004
172,1,c15.jpg,11,284.2871435,-24.94913312,185.8634567,104.8197024,49.85693691,234.43020659
172,1,c20.jpg,12,75.02488062,-193.486442,440.6937299,-51.34484961,21.04966571,53.975214910000005
173,2,c8.jpg,1,-153.9363672,-126.2952596,96.61406364,-10.90314431,10.66625122,-164.60261842
173,2,c11.jpg,2,-107.6736206,-14.79847179,-222.5250832,-1.871384646,-55.11918028,-52.554440320000005
173,2,c10.jpg,3,54.45038833,-40.21426097,-105.7316115,-112.5489358,0.8383644364,53.6120238936
173,2,c18.jpg,4,46.38949427,59.32187097,13.10745076,-165.038961,-78.52904945,124.91854372
173,2,c16.jpg,5,-17.42545469,-104.7938153,-95.95205292,17.80421171,-183.230319,165.80486431
173,2,c17.jpg,6,-3.273119684,-194.658664,-91.72225694,82.93497599,-164.3015147,161.02839501600002
173,2,c21.jpg,7,41.06675845,-122.5656265,-4.389294499,-104.8885418,53.62409845,-12.557339999999996
173,2,c2.jpg,8,54.15436107,161.1828045,-52.97334078,-110.4211932,-73.13197194,127.28633300999999
173,2,c19.jpg,9,47.7343696,-1.19708385,-138.9551148,-92.09033578,-107.2372131,154.9715827
173,2,c13.jpg,10,-7.682615873,26.45959758,-21.61310986,-315.185983,-86.2786219,78.596006027
173,2,c1.jpg,11,-93.06251134,-18.01093179,-8.277562198,-17.30129908,-92.73301852,-0.3294928199999987
173,2,c6.jpg,12,36.14387207,38.48370438,-60.39602762,-228.2077503,20.56233352,15.581538550000001
174,1,c16.jpg,1,-45.13832339,-56.26171752,-2.1356384,-0.2881144066,-114.9380655,69.79974211
174,1,c19.jpg,2,-79.03218034,-31.22896129,-102.185463,-21.27508408,-33.0571021,-45.975078239999995
174,1,c10.jpg,3,9.141679678,-33.26415334,-106.8355208,-45.93151729,-29.48741732,38.629096997999994
174,1,c21.jpg,4,14.28752879,-24.08374827,4.193702637,-24.947329,61.38172584,-47.094197050000005
174,1,c8.jpg,5,-34.0478941,-12.72379792,71.15689399,27.89743952,-70.41894828,36.371054179999994
174,1,c2.jpg,6,-8.957701018,-9.50376664,5.578912158,-41.5601374,-57.89563585,48.937934831999996
174,1,c6.jpg,7,55.80902368,-59.88199651,61.41330778,-71.16034655,-39.59859428,95.40761796000001
174,1,c17.jpg,8,-25.17255956,14.41535786,21.86076264,-98.46554095,-107.4931125,82.32055294
174,1,c18.jpg,9,38.93300353,-3.513376612,39.90824231,-63.58508675,-75.49119856,114.42420209
174,1,c11.jpg,10,1.697119578,50.05283867,-24.00294465,-26.3528091,-127.9864606,129.683580178
174,1,c1.jpg,11,70.57207246,-54.65106309,32.56135185,-56.7068358,-96.832281,167.40435345999998
174,1,c13.jpg,12,-33.25723782,28.58199797,-61.81558635,18.81872852,38.16258031,-71.41981813000001
175,2,c9.jpg,1,52.91812347,98.38026456,44.19335453,46.06548071,153.8531835,-100.93506003
175,2,c20.jpg,2,27.65105994,108.5895833,75.867716,35.59762272,126.6805819,-99.02952196000001
175,2,c4.jpg,3,172.9682234,37.69953605,-4.906760755,59.98664456,17.73144624,155.23677716
175,2,c7.jpg,4,78.37544276,58.09722722,157.1094524,15.49785985,48.64343575,29.732007009999997
175,2,c23.jpg,5,14.43649494,74.5507822,113.5633112,12.27995736,45.54621116,-31.10971622
175,2,c5.jpg,6,109.07444,138.5703466,0.4151381442,48.70288668,123.0362024,-13.961762399999998
175,2,c12.jpg,7,70.26219034,19.26410522,62.17897699,136.6350146,77.099485,-6.837294659999998
175,2,c14.jpg,8,17.23272586,62.75690947,81.56944799,86.68842583,61.85294661,-44.62022075
175,2,c24.jpg,9,154.0769855,69.22170724,31.97084129,93.57979865,90.4872635,63.58972200000001
175,2,c15.jpg,10,33.58092873,15.56488325,48.61712458,77.21392408,19.71287158,13.868057149999995
175,2,c3.jpg,11,28.91097858,214.6973222,52.27860328,-65.27345004,83.03381935,-54.12284077
175,2,c22.jpg,12,0.1917005966,39.451888,40.23105043,42.54490226,-4.033641749,4.2253423456
176,1,c7.jpg,1,181.7571105,49.76875636,52.75090639,125.6014982,113.7178902,68.03922030000001
176,1,c3.jpg,2,140.4255292,-103.8030942,164.9588839,27.65129532,29.30577597,111.11975323
176,1,c5.jpg,3,87.52935879,125.0116335,71.00729412,25.5678526,-20.25424596,107.78360475
176,1,c15.jpg,4,87.56978067,-6.386961159,226.8279482,243.6794863,110.723802,-23.154021330000006
176,1,c12.jpg,5,324.1485586,64.8535803,352.5934133,81.96368744,325.0299572,-0.8813986000000114
176,1,c4.jpg,6,164.0965243,261.4858899,2.855919504,-106.6394164,-155.2045054,319.30102969999996
176,1,c23.jpg,7,170.7018431,26.74477782,-453.1091646,268.4820389,53.93961788,116.76222521999999
176,1,c9.jpg,8,23.97017242,210.0307963,104.568943,-33.53426079,233.5351066,-209.56493418
176,1,c24.jpg,9,230.2982389,243.9105585,0.5323992466,314.6676449,539.368383,-309.0701441
176,1,c20.jpg,10,301.8279457,76.09855889,267.0140427,87.68402526,33.2849551,268.5429906
176,1,c14.jpg,11,90.38391268,-15.37570335,176.068466,163.7463367,-345.6586259,436.04253858
176,1,c22.jpg,12,96.79366258,224.3034487,341.613967,1.379791335,388.6215205,-291.82785792
178,1,c3.jpg,1,115.2392936,64.42559362,26.57668746,-0.6123400989,32.36772917,82.87156443
178,1,c20.jpg,2,-101.6504735,-71.03455745,60.72021484,32.07757913,89.3392819,-190.9897554
178,1,c5.jpg,3,-35.84862384,-152.2122196,-2.287910888,30.00184892,17.13023528,-52.97885912
178,1,c7.jpg,4,-87.59466823,13.6118703,-77.28415669,49.76356821,-26.72606819,-60.86860004
178,1,c23.jpg,5,152.9021693,-26.41382618,193.8417064,232.4588564,29.10308008,123.79908922
178,1,c15.jpg,6,63.47938456,-96.34070138,25.23530474,-110.8085532,96.56644529,-33.087060730000005
178,1,c4.jpg,7,156.7499941,21.93749433,-24.2919266,-43.48910377,-21.1739578,177.92395190000002
178,1,c22.jpg,8,67.48414464,-9.573400466,33.15004496,41.00211924,-21.48607883,88.97022347
178,1,c12.jpg,9,100.8102007,80.40942974,-94.49135852,33.95864009,-98.76722684,199.57742754
178,1,c9.jpg,10,150.8471737,-107.5911375,-124.9328511,-1.473877062,-9.179593131,160.026766831
178,1,c24.jpg,11,-37.02151336,26.38484931,-49.86788799,-15.19051494,18.77291313,-55.79442649
178,1,c14.jpg,12,-75.0595405,-68.63759859,43.6869388,64.42508691,25.2823841,-100.3419246
181,1,c1.jpg,1,151.3646695,-14.22100344,-1.665894038,-45.88216709,31.37088176,119.99378773999999
181,1,c8.jpg,2,66.8643944,-6.951057439,64.93465917,155.8826337,32.61038952,34.25400488
181,1,c11.jpg,3,-18.08140799,8.606389422,122.9404564,36.19250584,-13.33949122,-4.74191677
181,1,c2.jpg,4,-25.98704623,113.8293176,152.6671212,171.9702391,-72.57109257,46.58404634
181,1,c21.jpg,5,-114.981397,138.6022663,116.6936229,78.65946071,-47.82918489,-67.15221211
181,1,c16.jpg,6,-1.815949968,211.7985965,107.2138446,59.31375934,-123.5264505,121.710500532
181,1,c10.jpg,7,104.1959704,55.0590032,43.31259697,-115.7447302,102.5667904,1.629179999999991
181,1,c6.jpg,8,-12.28017828,60.69313837,25.59971949,111.5319493,117.9871285,-130.26730677999998
181,1,c17.jpg,9,41.7496391,14.10118944,-95.12854674,-57.97399346,46.82259443,-5.072955329999999
181,1,c19.jpg,10,43.76432204,-136.5480709,59.95028451,18.57862947,-81.00697482,124.77129686
181,1,c13.jpg,11,64.98738079,50.72239311,27.29528296,184.3122337,-13.14809709,78.13547788
181,1,c18.jpg,12,-9.818584605,88.82194145,135.1947368,30.73033902,88.04121838,-97.859802985
182,2,c5.jpg,1,55.07723626,73.77699996,223.4714743,80.65342204,233.3070278,-178.22979153999998
182,2,c12.jpg,2,-35.00404724,135.7979949,39.25037451,-100.3841481,10.6508325,-45.65487974
182,2,c7.jpg,3,140.0242825,-55.14750296,0.5804633341,306.3944243,49.15206407,90.87221843
182,2,c20.jpg,4,-22.67772764,-52.01244169,75.63660305,-56.55136741,38.81786031,-61.49558795
182,2,c9.jpg,5,-24.65397657,322.8759599,171.6852656,-52.66837677,-16.34808733,-8.305889240000003
182,2,c23.jpg,6,34.5706525,289.2348853,339.6585707,36.17292562,57.37112809,-22.800475589999998
182,2,c14.jpg,7,151.586677,117.9468854,31.87872035,23.09376011,-76.36364257,227.95031957
182,2,c24.jpg,8,27.02183305,-45.68487694,152.7803083,134.516478,139.3694518,-112.34761875000001
182,2,c22.jpg,9,-79.8076988,64.77152421,160.6956937,77.75318382,161.1455525,-240.9532513
182,2,c15.jpg,10,14.90834763,222.578811,-28.81157426,-210.5260592,36.08264343,-21.174295799999996
182,2,c3.jpg,11,0.3248711824,-10.9811914,16.16170255,159.1820575,219.2122728,-218.8874016176
182,2,c4.jpg,12,170.6008721,45.72495993,132.5986933,232.4038157,-38.11009358,208.71096568000002
183,1,c15.jpg,1,138.7178608,-24.45207864,-45.97783948,-78.64837808,-14.09841851,152.81627931
183,1,c22.jpg,2,-69.62193031,-18.44261714,91.82682887,-48.33336352,87.27728796,-156.89921827
183,1,c14.jpg,3,-209.7685997,47.05549061,93.91787642,-24.42178048,-104.2341036,-105.53449610000001
183,1,c12.jpg,4,-55.90195271,145.2253608,261.6122333,79.07999877,120.2407561,-176.14270881
183,1,c23.jpg,5,21.19384041,-51.94607546,-35.47153265,39.34752988,-43.12334118,64.31718158999999
183,1,c3.jpg,6,85.67297693,199.7750979,-26.51443704,45.61352336,-69.07337516,154.74635209000002
183,1,c7.jpg,7,248.2943735,54.05846214,-56.39884814,-120.0753371,94.42798346,153.86639004
183,1,c9.jpg,8,-62.49808786,50.14248504,58.15423259,-24.60491643,-46.91813399,-15.579953869999997
183,1,c24.jpg,9,22.5330102,-22.7453115,56.6582931,117.4347586,165.8449712,-143.311961
183,1,c5.jpg,10,142.2438461,95.51875319,72.82596512,-103.6859592,-167.0653184,309.3091645
183,1,c20.jpg,11,32.82935933,-41.11438964,61.4684165,-30.18464542,-0.3794788938,33.2088382238
183,1,c4.jpg,12,100.3244479,-11.19983704,-203.1426723,79.14366614,-23.99099169,124.31543959
184,2,c22.jpg,1,226.7493268,-329.5405243,-95.84790556,-67.65878969,116.813214,109.9361128
184,2,c23.jpg,2,-0.4440103518,-197.7453491,192.5846979,-109.3260917,-194.074132,193.6301216482
184,2,c14.jpg,3,-128.9742406,262.4432799,-102.7407042,-109.0764454,48.9553643,-177.92960490000002
184,2,c7.jpg,4,152.7031065,-43.50889435,-27.7870276,-66.27933673,10.94454168,141.75856482
184,2,c9.jpg,5,-14.57775737,-35.87511108,140.2095383,-141.7792865,-15.12640993,0.548652559999999
184,2,c24.jpg,6,189.4780802,-213.3133607,47.06957907,-285.6484642,-38.31007651,227.78815671
184,2,c15.jpg,7,79.14965535,22.25541361,-119.8548362,113.4832851,115.4109718,-36.261316449999995
184,2,c4.jpg,8,-70.23065698,-32.87666844,-245.1731938,58.46205345,-126.779647,56.54899001999999
184,2,c20.jpg,9,-142.8963455,-7.089160442,-16.32405095,-54.29087708,-6.336086599,-136.560258901
184,2,c12.jpg,10,26.34716074,-173.4337004,-0.001445525571,-56.75193484,-63.841272,90.18843274
184,2,c3.jpg,11,-3.214393892,83.60488339,20.15977427,-106.5081721,-113.8079801,110.59358620799999
184,2,c5.jpg,12,96.3787327,-176.634054,-144.1149807,-27.72927392,37.00305666,59.37567604
185,1,c24.jpg,1,14.85718814,169.47421,103.6980992,94.5151114,-42.15617947,57.013367609999996
185,1,c23.jpg,2,-143.8911165,186.088022,-75.54523914,-32.56674375,-78.25937527,-65.63174123
185,1,c7.jpg,3,134.8304707,195.8450899,-19.9946307,-0.9548338714,-68.86824608,203.69871678
185,1,c22.jpg,4,0.4350105336,-32.48992791,-61.99386861,34.79792039,48.63546428,-48.2004537464
185,1,c15.jpg,5,96.50032752,-84.24437179,175.015569,24.42773804,-4.63414936,101.13447688
185,1,c9.jpg,6,-35.91755896,-70.51430166,62.98291219,150.9176113,-27.53259706,-8.3849619
185,1,c20.jpg,7,58.72400454,-132.3864768,56.57988945,16.99496696,346.8258149,-288.10181036
185,1,c3.jpg,8,183.9106356,119.1737367,269.6829683,239.9738454,-18.48682929,202.39746489
185,1,c4.jpg,9,21.58906996,50.42158584,42.9703855,161.8520971,234.5857171,-212.99664714000002
185,1,c5.jpg,10,167.3237494,-72.38861528,-78.94052421,-41.59154197,57.47882075,109.84492865
185,1,c12.jpg,11,118.9232993,32.70766313,-96.52734982,-30.32569055,-128.7869986,247.7102979
185,1,c14.jpg,12,152.1696581,129.5407313,112.5244724,282.3325161,-20.05954101,172.22919911
186,2,c6.jpg,1,-394.184797,-19.69815408,178.6307098,139.1902866,36.3935261,-430.57832310000003
186,2,c13.jpg,2,-299.1932728,138.394194,3.404309708,61.21087634,147.0478313,-446.24110410000003
186,2,c16.jpg,3,-17.31424477,140.5456543,212.8486041,283.0760922,52.7807827,-70.09502747
186,2,c21.jpg,4,55.00435991,35.86653411,-39.82123239,80.28732037,-61.4178648,116.42222471
186,2,c18.jpg,5,254.1077505,172.0967726,189.2758901,-30.27810667,113.0238824,141.08386810000002
186,2,c2.jpg,6,105.5206632,-110.9431601,164.1944858,-146.0892518,-109.017997,214.53866019999998
186,2,c8.jpg,7,271.1479274,115.8305283,263.585572,148.4909648,-130.3405843,401.4885117
186,2,c1.jpg,8,8.519368209,69.14989402,56.89560898,117.672196,-86.27425864,94.79362684899999
186,2,c19.jpg,9,-57.40757437,194.8253634,76.30173495,35.87918332,340.3150337,-397.72260807000004
186,2,c17.jpg,10,-13.92366346,111.2334076,-54.1656527,-33.09056567,43.00950408,-56.93316754
186,2,c11.jpg,11,-5.865957084,-44.99814335,-87.81343453,83.49828068,216.3335131,-222.199470184
186,2,c10.jpg,12,104.0720183,-68.33823186,-72.10999976,1544.282351,1071.280064,-967.2080457000001
187,1,c21.jpg,1,13.38557202,13.55564058,38.44311307,-87.6441096,-17.63822593,31.023797950000002
187,1,c16.jpg,2,43.14907216,-69.17606329,90.93347064,186.7138961,44.52044092,-1.3713687599999957
187,1,c18.jpg,3,-13.32567888,57.45221921,26.39001244,-21.35070229,35.96255225,-49.28823113
187,1,c13.jpg,4,-43.73592196,87.25100458,-22.89738841,45.659312,-1.56051744,-42.17540452
187,1,c10.jpg,5,1.894605793,-20.05271422,-74.59576581,35.21906814,-99.16970392,101.064309713
187,1,c11.jpg,6,25.46412166,23.51223821,-46.93820143,-148.0449702,81.77377733,-56.30965567
187,1,c8.jpg,7,62.51168552,49.88339082,156.5661449,57.82457124,58.47439187,4.037293650000002
187,1,c1.jpg,8,98.01848793,51.57443897,-48.76790711,-26.36534697,-187.3349121,285.35340003
187,1,c19.jpg,9,75.40035584,44.44170369,-156.5228276,-32.74902806,122.9231263,-47.522770460000004
187,1,c2.jpg,10,55.56762356,69.41119864,-19.99208383,-11.7219448,-19.38626528,74.95388884
187,1,c17.jpg,11,-26.79570544,-1.897663367,86.23182918,-53.47142362,-48.57960636,21.78390092
187,1,c6.jpg,12,-10.09977135,-23.85123585,11.12621145,-25.57183694,-1.511789039,-8.587982311
188,2,c12.jpg,1,154.4033775,46.53709547,-64.16069372,80.11471116,-64.61070671,219.01408421000002
188,2,c20.jpg,2,17.34667171,143.2057307,208.5840446,157.30851,153.2206998,-135.87402809
188,2,c15.jpg,3,234.5528269,245.766928,87.04369089,318.0820279,57.32299557,177.22983133000002
188,2,c4.jpg,4,93.38929633,225.6632937,111.7281118,76.74602572,63.79052521,29.598771119999995
188,2,c5.jpg,5,97.57008122,133.005795,174.1303808,238.3148573,-63.04051436,160.61059558
188,2,c3.jpg,6,226.921224,76.42755616,263.1213662,157.7524961,-37.61321873,264.53444273
188,2,c23.jpg,7,113.320697,163.6866342,214.8288294,63.83282852,237.1498738,-123.8291768
188,2,c9.jpg,8,221.39124,127.0766681,80.17794243,121.462819,291.7662331,-70.37499310000001
188,2,c14.jpg,9,59.2895757,239.6360688,332.6899191,-44.57848504,8.297307918,50.992267782
188,2,c22.jpg,10,139.6833038,118.1137057,89.40067791,-19.74065533,157.188399,-17.5050952
188,2,c7.jpg,11,127.2398509,72.0421969,-55.16329089,56.94540558,295.6413663,-168.40151540000002
188,2,c24.jpg,12,194.6170943,210.1286209,27.0122905,-78.50027338,74.46168157,120.15541273
190,1,c7.jpg,1,401.2888658,73.58671032,-13.95286192,186.2233579,143.1439697,258.1448961
190,1,c20.jpg,2,280.2194575,404.0696576,35.44499506,306.115171,42.98141133,237.23804616999996
190,1,c15.jpg,3,103.0386339,189.6226434,380.8223782,61.73889472,-50.46133668,153.49997058
190,1,c9.jpg,4,44.31107746,235.9962294,-14.53249826,-56.28313324,67.49312607,-23.182048610000002
190,1,c4.jpg,5,180.7666082,276.9518335,130.6352824,245.0316806,127.1834555,53.583152700000014
190,1,c24.jpg,6,220.8664711,14.36174625,124.7157458,228.5358489,73.64918685,147.21728425
190,1,c3.jpg,7,155.7266774,159.7943939,289.2964499,101.2683035,129.0607026,26.665974799999987
190,1,c12.jpg,8,13.54191702,317.0160388,-1.098164822,33.40086322,106.8194022,-93.27748518
190,1,c22.jpg,9,215.6580223,125.035391,31.20989346,405.2983295,71.40900938,144.24901291999998
190,1,c23.jpg,10,142.0124267,53.80743245,340.0791621,-215.7208532,-8.170683233,150.183109933
190,1,c14.jpg,11,407.7661233,198.8078254,263.3476293,38.59895277,105.0126906,302.7534327
190,1,c5.jpg,12,344.1346342,233.6684066,180.3355385,114.5382087,165.1336303,179.0010039
191,2,c14.jpg,1,316.941693,213.4698546,203.0056082,62.57953833,386.4052374,-69.46354439999999
191,2,c5.jpg,2,52.28473188,8.063464416,205.9011689,234.4020216,183.4932267,-131.20849482
191,2,c24.jpg,3,133.3330262,63.48045098,211.5068979,187.0376736,58.4632354,74.8697908
191,2,c23.jpg,4,21.078924,186.5217898,48.95425967,203.0469505,132.1090695,-111.0301455
191,2,c15.jpg,5,215.7432017,164.2083665,215.8282988,92.43567728,218.5431436,-2.7999419000000216
191,2,c20.jpg,6,185.4124118,12.22103064,281.3832113,49.87357165,44.76445976,140.64795204
191,2,c3.jpg,7,156.1177362,-64.31705412,317.5258241,140.1568509,-36.96413912,193.08187532
191,2,c12.jpg,8,321.2405493,187.9126108,151.8939991,119.4132775,172.1317972,149.1087521
191,2,c4.jpg,9,183.3421288,128.7585199,103.8193055,54.12345389,72.59178945,110.75033935000002
191,2,c9.jpg,10,269.4382398,162.837364,182.6459602,109.0492964,93.33175204,176.10648776000002
191,2,c22.jpg,11,175.4903358,-184.1380574,-31.06920507,85.46879896,-1.075970512,176.566306312
191,2,c7.jpg,12,96.8998782,80.32341931,36.2261763,66.80646711,34.39551843,62.50435977
192,1,c19.jpg,1,100.8383869,59.89251209,179.3786337,143.3533206,114.1964585,-13.358071600000002
192,1,c13.jpg,2,230.7658845,176.1822134,-0.8693629127,82.79185599,118.3241633,112.4417212
192,1,c10.jpg,3,101.2742971,18.16451895,41.3599644,133.1383049,84.62601722,16.648279880000004
192,1,c1.jpg,4,132.9885398,128.7241169,-54.85457897,-72.6689008,110.8592575,22.129282300000014
192,1,c16.jpg,5,-6.542381004,38.9792806,81.61316586,412.1074532,131.0376349,-137.580015904
192,1,c21.jpg,6,113.2327738,43.04342301,-39.71815183,97.69010298,231.2316903,-117.99891649999999
192,1,c18.jpg,7,350.1642129,12.59477487,45.23915288,36.90322528,243.754746,106.40946689999998
192,1,c17.jpg,8,-35.28194425,65.59120573,9.336665639,158.1565459,-31.91654046,-3.365403790000002
192,1,c8.jpg,9,152.711639,3.557532624,110.5193667,157.8297499,253.6479128,-100.93627380000001
192,1,c2.jpg,10,129.3919546,114.9935063,60.05626292,170.2681833,12.13977733,117.25217726999999
192,1,c11.jpg,11,194.6190153,39.48061131,99.02845218,2.727247301,5.959470435,188.659544865
192,1,c6.jpg,12,219.6102619,2.004934078,39.44346419,11.89048311,19.66684571,199.94341619000002
193,2,c23.jpg,1,137.7880838,239.6920516,220.3364563,599.5795143,49.62045378,88.16763002000002
193,2,c20.jpg,2,163.6835295,127.1330809,126.8469067,183.9863361,29.60311477,134.08041473
193,2,c22.jpg,3,145.6760293,102.9016213,107.10344190000001,259.6475735,17.49734632,128.17868298000002
193,2,c9.jpg,4,112.1282048,107.13137,170.3884765,116.9396408,24.63872852,87.48947628
193,2,c5.jpg,5,6.591489861,197.0781469,131.8664664,-176.5685814,173.9712753,-167.379785439
