sub,block,stim,stim_num,phc1,phc5,decrease
204,2,c19.jpg,3,32.50378629,93.52522498,-61.02143869
204,2,c11.jpg,4,26.25821536,88.81026499,-62.55204963
204,2,c8.jpg,5,170.3701506,56.47431965,113.8958309
204,2,c10.jpg,6,79.59806408,-45.51811482,125.1161789
204,2,c1.jpg,7,238.3422665,288.0368796,-49.6946131
204,2,c17.jpg,8,3.748981099,-162.0750264,165.8240075
204,2,c13.jpg,9,132.0458468,109.1118702,22.9339766
204,2,c6.jpg,10,91.54042508,31.72318783,59.81723725
204,2,c2.jpg,11,189.7413005,60.9290455,128.812255
204,2,c16.jpg,12,284.0111975,178.7789955,105.232202
205,2,c24.jpg,1,212.3851982,-93.78464883,306.169847
205,2,c20.jpg,2,59.99257221,242.9665925,-182.9740203
205,2,c5.jpg,3,16.80578706,6.49349633,10.31229073
205,2,c14.jpg,4,-39.35640072,206.6476325,-246.0040332
205,2,c22.jpg,5,104.6461475,37.8252939,66.8208536
205,2,c3.jpg,6,-5.859840396,-122.8974491,117.0376087
205,2,c9.jpg,7,7.490344208,20.73419957,-13.24385536
205,2,c7.jpg,8,21.58615985,147.0279794,-125.4418195
205,2,c4.jpg,9,94.46142326,-176.7503011,271.2117244
205,2,c15.jpg,10,123.5756266,-122.5988162,246.1744428
205,2,c23.jpg,11,30.51879848,148.4954315,-117.976633
205,2,c12.jpg,12,-140.5882374,43.42397315,-184.0122106
207,1,c24.jpg,1,32.62557263,-32.51923385,65.14480648
207,1,c23.jpg,2,50.82806201,-105.8228399,156.6509019
207,1,c22.jpg,3,6.271194659,96.54933244,-90.27813778
207,1,c15.jpg,4,-39.49026585,36.48678607,-75.97705192
207,1,c4.jpg,5,-26.05226899,-55.26688585,29.21461686
207,1,c7.jpg,6,27.4671148,-26.98049665,54.44761145
207,1,c3.jpg,7,63.03010861,85.63443402,-22.60432541
207,1,c20.jpg,8,23.68039585,64.67156528,-40.99116943
207,1,c5.jpg,9,34.04369309,10.70356003,23.34013306
207,1,c12.jpg,10,1.452029642,46.63979558,-45.18776594
207,1,c14.jpg,11,9.109928054,23.5821811,-14.47225305
207,1,c9.jpg,12,16.34766552,-31.57571484,47.92338036
212,2,c8.jpg,1,109.9876377,44.24280085,65.74483685
212,2,c18.jpg,2,101.5897357,93.61838144,7.97135426
212,2,c17.jpg,3,45.56178356,-28.05402733,73.61581089
212,2,c6.jpg,4,12.76244767,-81.07518728,93.83763495
212,2,c1.jpg,5,2.995473297,-77.44962639,80.44509969
212,2,c11.jpg,6,-32.26742534,24.6468538,-56.91427914
212,2,c13.jpg,7,48.05287159,123.2000539,-75.14718231
212,2,c2.jpg,8,169.6662032,-113.1220818,282.788285
212,2,c19.jpg,9,65.79953072,28.30335791,37.49617281
212,2,c16.jpg,10,96.59534374,8.362579605,88.23276414
212,2,c21.jpg,11,56.64546042,44.19405711,12.45140331
212,2,c10.jpg,12,-86.36806221,222.737326,-309.1053882
214,1,c11.jpg,1,36.02949507,-61.99899448,98.02848955
214,1,c6.jpg,2,-165.5119269,-108.5025756,-57.0093513
214,1,c2.jpg,3,17.10479755,-68.87560888,85.98040643
214,1,c13.jpg,4,-19.94773216,19.33500109,-39.28273325
214,1,c10.jpg,5,-115.32794,-70.53525463,-44.79268537
214,1,c18.jpg,6,33.14870418,-139.1292421,172.2779463
214,1,c21.jpg,7,19.29698249,93.97065413,-74.67367164
214,1,c19.jpg,8,-102.0017709,-216.2696645,114.2678936
214,1,c1.jpg,9,-118.824571,-138.3978112,19.5732402
214,1,c8.jpg,10,140.4474318,97.75922645,42.68820535
214,1,c17.jpg,11,104.3148072,-73.91046847,178.2252757
214,1,c16.jpg,12,-141.5833365,-151.4035231,9.8201866
215,1,c6.jpg,1,46.03114921,63.93770183,-17.90655262
215,1,c16.jpg,2,13.22850836,12.48457969,0.74392867
215,1,c18.jpg,3,46.97377208,30.32930658,16.6444655
215,1,c17.jpg,4,38.83301366,-42.72555786,81.55857152
215,1,c13.jpg,5,-86.22006356,58.45250588,-144.6725694
215,1,c19.jpg,6,6.185202668,-84.49298271,90.67818538
215,1,c2.jpg,7,9.342803648,74.109797,-64.76699335
215,1,c21.jpg,8,221.2419743,77.46639428,143.77558
215,1,c1.jpg,9,-134.116575,2.562930565,-136.6795056
215,1,c10.jpg,10,-14.59978017,-86.88664376,72.28686359
215,1,c8.jpg,11,106.8839453,-66.57691312,173.4608584
215,1,c11.jpg,12,-23.49504553,-73.76811454,50.27306901
216,1,c18.jpg,1,116.5159232,64.53937648,51.97654672
216,1,c17.jpg,2,88.27090672,98.32218261,-10.05127589
216,1,c19.jpg,3,49.2658075,5.407961359,43.85784614
216,1,c16.jpg,4,66.83967522,-1.449419304,68.28909452
216,1,c13.jpg,5,58.02061741,-33.38381233,91.40442974
216,1,c8.jpg,6,184.537821,32.35491471,152.1829063
216,1,c21.jpg,7,-100.1730991,100.502788,-200.6758871
216,1,c6.jpg,8,-88.19760082,-120.4520247,32.25442388
216,1,c11.jpg,9,-1.142612733,-27.99589303,26.8532803
216,1,c1.jpg,10,60.93496768,10.58462891,50.35033877
216,1,c2.jpg,11,26.54816996,51.30808798,-24.75991802
216,1,c10.jpg,12,110.24352,41.00146417,69.24205583
219,1,c1.jpg,1,-5.818447998,131.1480882,-136.9665362
219,1,c13.jpg,2,-154.5813826,99.07213067,-253.6535133
219,1,c19.jpg,3,196.9376822,153.3996129,43.5380693
219,1,c21.jpg,4,101.196224,-191.8853152,293.0815392
219,1,c2.jpg,5,-0.121091037,56.21749542,-56.33858646
219,1,c18.jpg,6,6.508417989,191.2850362,-184.7766182
219,1,c16.jpg,7,6.832999797,-39.15861087,45.99161067
219,1,c17.jpg,8,-40.99554039,-34.27003469,-6.7255057
219,1,c6.jpg,9,20.83587199,-16.18416918,37.02004117
219,1,c10.jpg,10,28.32486754,119.4550961,-91.13022856
219,1,c11.jpg,11,72.17675801,55.26150028,16.91525773
219,1,c8.jpg,12,34.03808896,-54.9006229,88.93871186
220,2,c18.jpg,1,2.959849173,-343.4394972,346.3993464
220,2,c2.jpg,2,77.77377019,-7.252389331,85.02615952
220,2,c21.jpg,3,144.8270406,228.8787101,-84.0516695
220,2,c6.jpg,4,-26.0114149,173.9943465,-200.0057614
220,2,c17.jpg,5,28.01575159,1564.699548,-1536.683796
220,2,c1.jpg,6,96.49367204,101.0574636,-4.56379156
220,2,c8.jpg,7,34.2995107,-398.5309552,432.8304659
220,2,c19.jpg,8,255.7816306,-26.68096103,282.4625916
220,2,c13.jpg,9,67.51153144,59.60558054,7.9059509
220,2,c11.jpg,10,20.42545539,35.08158,-14.65612461
220,2,c10.jpg,11,-9.100037233,137.544018,-146.6440552
220,2,c16.jpg,12,-95.92587974,-310.267983,214.3421033
221,2,c19.jpg,1,34.95766947,71.77576002,-36.81809055
221,2,c13.jpg,2,115.2011778,-68.19799627,183.3991741
221,2,c21.jpg,3,157.1820141,48.03470213,109.147312
221,2,c1.jpg,4,8.836660925,68.97076146,-60.13410054
221,2,c17.jpg,5,87.17160941,98.09596185,-10.92435244
221,2,c11.jpg,6,185.2892222,155.7772792,29.511943
221,2,c8.jpg,7,266.8193082,161.8469193,104.9723889
221,2,c2.jpg,8,127.9721822,5.006853315,122.9653289
221,2,c10.jpg,9,222.0285735,171.5105318,50.5180417
221,2,c18.jpg,10,171.0096277,106.137248,64.8723797
221,2,c16.jpg,11,-5.891281115,3.1836003,-9.074881415
221,2,c6.jpg,12,192.7756172,194.7178674,-1.9422502
223,2,c5.jpg,1,-12.21554252,89.58899722,-101.8045397
223,2,c9.jpg,2,-123.9124362,2.375767344,-126.2882035
223,2,c3.jpg,3,-32.6052209,24.83294141,-57.43816231
223,2,c20.jpg,4,5.367021523,-9.498761834,14.86578336
223,2,c22.jpg,5,-11.86369744,253.6068111,-265.4705085
223,2,c14.jpg,6,-15.61655334,126.8439008,-142.4604541
223,2,c12.jpg,7,23.11804408,28.56312639,-5.44508231
223,2,c23.jpg,8,-14.61174253,-124.2231267,109.6113842
223,2,c24.jpg,9,53.8565515,48.56070909,5.29584241
223,2,c4.jpg,10,83.26928695,-35.36733933,118.6366263
223,2,c7.jpg,11,93.03006378,-57.08743469,150.1174985
223,2,c15.jpg,12,-104.3652014,-34.09675576,-70.26844564
224,2,c11.jpg,1,54.23940241,68.16588766,-13.92648525
224,2,c13.jpg,2,54.8262703,172.243114,-117.4168437
224,2,c19.jpg,3,105.5254478,42.67280365,62.85264415
224,2,c18.jpg,4,18.89744829,-70.72612104,89.62356933
224,2,c17.jpg,5,156.5602472,221.5221993,-64.9619521
224,2,c21.jpg,6,74.77993553,78.51674128,-3.73680575
224,2,c10.jpg,7,119.4163445,55.13889079,64.27745371
224,2,c6.jpg,8,2.681509937,75.89898159,-73.21747165
224,2,c8.jpg,9,121.0608531,251.8694339,-130.8085808
224,2,c16.jpg,10,114.2882464,149.4953438,-35.2070974
224,2,c1.jpg,11,101.7310847,74.50033579,27.23074891
224,2,c2.jpg,12,136.4696164,215.8343213,-79.3647049
225,1,c10.jpg,1,51.96966158,138.5069288,-86.53726722
225,1,c17.jpg,2,45.69093794,114.3718216,-68.68088366
225,1,c19.jpg,3,141.4327696,61.56227653,79.87049307
225,1,c6.jpg,4,2.777053676,-52.92850243,55.70555611
225,1,c21.jpg,5,150.3079139,82.19214158,68.11577232
225,1,c1.jpg,6,142.7411904,182.8402337,-40.0990433
225,1,c8.jpg,7,205.0967249,45.81070126,159.2860236
225,1,c2.jpg,8,62.45469628,77.32615556,-14.87145928
225,1,c11.jpg,9,82.41953483,94.23549259,-11.81595776
225,1,c13.jpg,10,102.8421903,36.365907,66.4762833
225,1,c18.jpg,11,1.467112858,-17.0274903,18.49460316
225,1,c16.jpg,12,328.2439042,-66.57125642,394.8151606
226,2,c15.jpg,1,206.8487159,214.2528065,-7.4040906
226,2,c9.jpg,2,173.3183279,77.9242563,95.3940716
226,2,c23.jpg,3,207.8163512,160.767744,47.0486072
226,2,c3.jpg,4,98.37494343,181.3252661,-82.95032267
226,2,c20.jpg,5,75.3394866,38.88094332,36.45854328
226,2,c4.jpg,6,73.11920502,95.3753289,-22.25612388
226,2,c12.jpg,7,39.36082609,275.5707164,-236.2098903
226,2,c7.jpg,8,214.2521453,18.85524701,195.3968983
226,2,c5.jpg,9,236.3020339,152.7510431,83.5509908
226,2,c24.jpg,10,45.41994974,111.5293752,-66.10942546
226,2,c22.jpg,11,253.8537572,134.767224,119.0865332
226,2,c14.jpg,12,312.9591327,48.41831024,264.5408225
227,2,c24.jpg,1,-25.75134644,42.21478352,-67.96612996
227,2,c15.jpg,2,97.17967917,134.7246069,-37.54492773
227,2,c9.jpg,3,113.3947351,14.89145806,98.50327704
227,2,c4.jpg,4,163.3182068,-61.35788634,224.6760931
227,2,c5.jpg,5,107.3704078,137.7094991,-30.3390913
227,2,c14.jpg,6,221.4772849,57.88862383,163.5886611
227,2,c3.jpg,7,43.72191872,130.9444346,-87.22251588
227,2,c22.jpg,8,-0.862057733,-33.8775433,33.01548557
227,2,c20.jpg,9,71.35727863,29.8872616,41.47001703
227,2,c7.jpg,10,110.7966157,26.0884,84.7082157
227,2,c23.jpg,11,153.8886126,-44.045609,197.9342216
227,2,c12.jpg,12,69.78405834,32.00195858,37.78209976
228,2,c9.jpg,1,-148.9619251,-56.10692979,-92.85499531
228,2,c5.jpg,2,-116.0989975,-68.52549125,-47.57350625
228,2,c20.jpg,3,-45.21413095,-62.81978437,17.60565342
228,2,c4.jpg,4,67.10429397,47.99509798,19.10919599
228,2,c12.jpg,5,83.00493084,-4.259283922,87.26421476
228,2,c14.jpg,6,176.8198333,-124.2611421,301.0809754
228,2,c22.jpg,7,-82.10668181,-27.37662849,-54.73005332
228,2,c23.jpg,8,84.3659942,-169.4855996,253.8515938
228,2,c24.jpg,9,121.910725,-91.18731345,213.0980385
228,2,c7.jpg,10,66.76980811,-155.7505135,222.5203216
228,2,c15.jpg,11,-13.31588802,45.71295891,-59.02884693
228,2,c3.jpg,12,30.17121334,-134.3213325,164.4925458
229,2,c17.jpg,1,156.097695,-36.71428735,192.8119824
229,2,c10.jpg,2,56.08935996,-15.64708098,71.73644094
229,2,c11.jpg,3,133.9483445,62.56305904,71.38528546
229,2,c16.jpg,4,87.81513175,102.5403696,-14.72523785
229,2,c18.jpg,5,87.50770816,99.55929589,-12.05158773
229,2,c13.jpg,6,-39.47455416,202.0580623,-241.5326165
229,2,c2.jpg,7,49.55060777,59.48609819,-9.93549042
229,2,c1.jpg,8,128.9698634,-63.87013837,192.8400018
229,2,c6.jpg,9,-25.18619831,84.29309285,-109.4792912
229,2,c21.jpg,10,190.840936,-38.49672127,229.3376573
229,2,c19.jpg,11,154.9433561,102.0295092,52.9138469
229,2,c8.jpg,12,109.1018495,-0.389090908,109.4909404
103,1,p3.jpg,1,207.1075707,6.484898517,200.6226722
103,1,p9.jpg,2,193.5040602,87.76818705,105.7358732
103,1,p2.jpg,3,235.6778411,84.02055535,151.6572858
103,1,p4.jpg,4,193.8307495,173.0322551,20.7984944
103,1,p13.jpg,5,198.3886207,170.5428847,27.845736
103,1,p8.jpg,6,136.4621564,-41.90832028,178.3704767
103,1,p14.jpg,7,120.8951191,132.9615209,-12.0664018
103,1,p11.jpg,8,170.2958239,176.5108452,-6.2150213
103,1,p10.jpg,9,197.8982691,34.19974497,163.6985241
103,1,p23.jpg,10,176.3703643,50.22171544,126.1486489
103,1,p6.jpg,11,136.0528262,37.85871173,98.19411447
103,1,p7.jpg,12,313.8320543,119.9985577,193.8334966
105,2,p18.jpg,1,115.8858527,4.499882623,111.3859701
105,2,p12.jpg,2,223.9933748,61.37886031,162.6145145
105,2,p24.jpg,3,258.9271367,231.4600334,27.4671033
105,2,p15.jpg,4,151.4919451,-24.81514359,176.3070887
105,2,p16.jpg,5,94.46798755,-112.9393596,207.4073472
105,2,p22.jpg,6,47.34942745,37.97964468,9.36978277
105,2,p1.jpg,7,90.52022896,82.84158089,7.67864807
105,2,p20.jpg,8,135.0210854,52.68689784,82.33418756
105,2,p5.jpg,9,264.0422832,24.18237501,239.8599082
105,2,p19.jpg,10,79.1755724,20.35862444,58.81694796
105,2,p17.jpg,11,14.35043621,197.2247039,-182.8742677
105,2,p21.jpg,12,163.9707363,33.6339551,130.3367812
106,2,p17.jpg,1,102.3474831,186.7150238,-84.3675407
106,2,p5.jpg,2,270.0148696,44.46822302,225.5466466
106,2,p21.jpg,3,-14.53217492,71.93459215,-86.46676707
106,2,p1.jpg,4,-107.6100442,167.4722255,-275.0822697
106,2,p16.jpg,5,304.7964934,126.0758773,178.7206161
106,2,p19.jpg,6,39.80969999,45.53194222,-5.72224223
106,2,p18.jpg,7,139.0112603,112.5492389,26.4620214
106,2,p24.jpg,8,159.9974009,52.527695,107.4697059
106,2,p12.jpg,9,289.6029145,137.1718491,152.4310654
106,2,p20.jpg,10,226.4009545,103.9036329,122.4973216
106,2,p15.jpg,11,66.95866068,297.4706438,-230.5119831
106,2,p22.jpg,12,-8.960791469,218.7993369,-227.7601284
107,1,p21.jpg,1,107.8661743,-117.9484848,225.8146591
107,1,p17.jpg,2,103.6209185,1051.522032,-947.9011135
107,1,p24.jpg,3,129.0380342,-189.4213408,318.459375
107,1,p5.jpg,4,13.78283408,205.123789,-191.3409549
107,1,p20.jpg,5,-23.50005644,-85.4888852,61.98882876
107,1,p12.jpg,6,-3.567853827,14.88011281,-18.44796664
107,1,p22.jpg,7,34.92147761,-60.35228856,95.27376617
107,1,p16.jpg,8,49.12471634,-59.89306161,109.017778
107,1,p15.jpg,9,-51.26577611,-110.9842174,59.71844129
107,1,p19.jpg,10,88.19346698,-103.9730621,192.1665291
107,1,p1.jpg,11,57.59550893,-93.72324279,151.3187517
107,1,p18.jpg,12,32.06357039,103.6419537,-71.57838331
110,1,p3.jpg,1,44.80056366,78.00824822,-33.20768456
110,1,p10.jpg,2,103.7068455,44.33161718,59.37522832
110,1,p14.jpg,3,-59.90225968,-7.973865107,-51.92839457
110,1,p8.jpg,4,138.4510675,108.8178134,29.6332541
110,1,p9.jpg,5,135.9414375,-14.20647182,150.1479093
110,1,p11.jpg,6,31.49154381,-5.779425455,37.27096927
110,1,p7.jpg,7,128.7206031,139.4217392,-10.7011361
110,1,p4.jpg,8,-57.02342897,-11.99140442,-45.03202455
110,1,p2.jpg,9,-55.31791343,54.13781874,-109.4557322
110,1,p23.jpg,10,50.73803958,17.41039205,33.32764753
110,1,p13.jpg,11,99.94275683,57.33357322,42.60918361
110,1,p6.jpg,12,10.13827518,69.53866029,-59.40038511
111,2,p3.jpg,1,41.60168004,-53.04878438,94.65046442
111,2,p10.jpg,2,47.43810598,3.95561893,43.48248705
111,2,p7.jpg,3,172.5584301,-12.75143674,185.3098668
111,2,p14.jpg,4,-76.40822361,-42.40382888,-34.00439473
111,2,p2.jpg,5,124.2125929,72.35177103,51.86082187
111,2,p4.jpg,6,3.042524689,65.30273632,-62.26021163
111,2,p13.jpg,7,-36.37125321,22.90328095,-59.27453416
111,2,p23.jpg,8,-44.39766684,-35.73520015,-8.66246669
111,2,p9.jpg,9,35.55422089,37.72642176,-2.17220087
111,2,p6.jpg,10,126.8275856,-17.32981427,144.1573999
111,2,p11.jpg,11,203.2962295,44.89763671,158.3985928
111,2,p8.jpg,12,9.705631513,13.99569642,-4.290064907
112,1,p17.jpg,1,175.5013778,73.14585109,102.3555267
112,1,p19.jpg,2,200.5646024,79.40518037,121.159422
112,1,p21.jpg,3,257.7895228,-18.21659212,276.0061149
112,1,p1.jpg,4,259.5373825,84.8154147,174.7219678
112,1,p15.jpg,5,276.1493021,52.90013435,223.2491678
112,1,p22.jpg,6,163.6592042,32.28755083,131.3716534
112,1,p16.jpg,7,191.2505899,-77.7647839,269.0153738
112,1,p5.jpg,8,322.3995001,169.9889853,152.4105148
112,1,p24.jpg,9,319.523032,63.2832605,256.2397715
112,1,p18.jpg,10,121.0923034,50.96888052,70.12342288
112,1,p20.jpg,11,130.444914,102.0700854,28.3748286
112,1,p12.jpg,12,382.0640829,24.19751027,357.8665726
113,1,p1.jpg,1,44.35573738,58.2991371,-13.94339972
113,1,p18.jpg,2,82.71161816,-55.28091422,137.9925324
113,1,p16.jpg,3,59.54163941,-20.64766866,80.18930807
113,1,p19.jpg,4,-19.97782404,-128.6317226,108.6538986
113,1,p24.jpg,5,67.79732743,59.42464946,8.37267797
113,1,p15.jpg,6,179.5254286,-39.82823313,219.3536617
113,1,p21.jpg,7,102.487372,-34.58130701,137.068679
113,1,p5.jpg,8,18.06570655,-46.52245268,64.58815923
113,1,p20.jpg,9,147.7835826,105.0165948,42.7669878
113,1,p17.jpg,10,-43.34743135,-24.94974731,-18.39768404
113,1,p12.jpg,11,50.87465448,-71.56919468,122.4438492
113,1,p22.jpg,12,-65.39746326,26.53406728,-91.93153054
114,2,p10.jpg,1,161.8559471,190.4028598,-28.5469127
114,2,p14.jpg,2,301.6651133,-144.958056,446.6231693
114,2,p2.jpg,3,157.473327,106.5754131,50.8979139
114,2,p8.jpg,4,181.2930603,169.7804425,11.5126178
114,2,p23.jpg,5,61.62450151,186.3010157,-124.6765142
114,2,p11.jpg,6,159.8574945,4.509894158,155.3476003
114,2,p4.jpg,7,174.8166866,148.1219894,26.6946972
114,2,p3.jpg,8,197.7370629,132.9951646,64.7418983
114,2,p6.jpg,9,232.4358456,78.48209145,153.9537542
114,2,p7.jpg,10,16.93383432,61.37207568,-44.43824136
114,2,p9.jpg,11,25.55020667,111.3627447,-85.81253803
114,2,p13.jpg,12,132.7264209,17.86511638,114.8613045
115,2,p9.jpg,1,300.5562915,240.1530203,60.4032712
115,2,p11.jpg,2,297.2339967,253.0905234,44.1434733
115,2,p14.jpg,3,82.43910257,139.2818544,-56.84275183
115,2,p8.jpg,4,227.5235195,177.1403806,50.3831389
115,2,p23.jpg,5,295.5272365,123.1201693,172.4070672
115,2,p13.jpg,6,268.1491935,197.9386366,70.2105569
115,2,p2.jpg,7,246.7669292,166.4010643,80.3658649
115,2,p7.jpg,8,275.2079467,204.5185754,70.6893713
115,2,p4.jpg,9,189.6433323,-9.16407351,198.8074058
115,2,p3.jpg,10,144.7559532,138.5606543,6.1952989
115,2,p6.jpg,11,183.2603121,72.90534928,110.3549628
115,2,p10.jpg,12,160.0530772,174.6279242,-14.574847
116,1,p17.jpg,1,61.9219543,99.37059809,-37.44864379
116,1,p1.jpg,2,168.9163705,-106.531406,275.4477765
116,1,p22.jpg,3,90.62397746,70.45435809,20.16961937
116,1,p18.jpg,4,122.9018084,73.65181341,49.24999499
116,1,p15.jpg,5,58.11512601,33.86768784,24.24743817
116,1,p19.jpg,6,107.5437744,-87.22360405,194.7673785
116,1,p24.jpg,7,156.9857837,112.9054049,44.0803788
116,1,p12.jpg,8,54.12882288,143.4937762,-89.36495332
116,1,p5.jpg,9,130.1130686,209.1594418,-79.0463732
116,1,p21.jpg,10,10.78016045,204.5142394,-193.734079
116,1,p16.jpg,11,99.23795115,-31.6502637,130.8882149
116,1,p20.jpg,12,173.838286,27.88059555,145.9576905
118,2,p6.jpg,1,116.1454071,107.2240113,8.9213958
118,2,p2.jpg,2,198.2539488,70.37854513,127.8754037
118,2,p10.jpg,3,208.9254654,-88.73260809,297.6580735
118,2,p23.jpg,4,36.22276492,86.79446225,-50.57169733
118,2,p14.jpg,5,-46.27754705,36.04128319,-82.31883024
118,2,p13.jpg,6,26.93795453,-41.21102376,68.14897829
118,2,p3.jpg,7,-3.429934091,-145.6895449,142.2596108
118,2,p8.jpg,8,-19.0804014,-90.87501779,71.79461639
118,2,p9.jpg,9,-0.137305203,87.70862775,-87.84593295
118,2,p4.jpg,10,228.1695551,139.5451202,88.6244349
118,2,p7.jpg,11,178.3656542,48.24204868,130.1236055
118,2,p11.jpg,12,-69.06632903,192.9794065,-262.0457355
120,1,p13.jpg,1,80.4051603,115.9474877,-35.5423274
120,1,p23.jpg,2,5.198583503,59.04318549,-53.84460199
120,1,p3.jpg,3,69.35715366,30.63409901,38.72305465
120,1,p2.jpg,4,147.8101239,204.9786471,-57.1685232
120,1,p4.jpg,5,-0.816971766,25.61486777,-26.43183954
120,1,p10.jpg,6,100.0765553,83.7293687,16.3471866
120,1,p7.jpg,7,149.8771871,26.77583338,123.1013537
120,1,p8.jpg,8,124.007538,64.06700488,59.94053312
120,1,p6.jpg,9,-15.8549755,-27.81893947,11.96396397
120,1,p9.jpg,10,236.7021534,-17.51295703,254.2151104
120,1,p11.jpg,11,233.0118106,124.9761732,108.0356374
120,1,p14.jpg,12,116.3149489,33.9760564,82.3388925
121,2,p13.jpg,1,-190.4444588,60.41639509,-250.8608539
121,2,p8.jpg,2,14.73005591,110.0090484,-95.27899249
121,2,p23.jpg,3,-42.22933259,-17.09159237,-25.13774022
121,2,p11.jpg,4,214.2099541,-102.6334757,316.8434298
121,2,p3.jpg,5,152.2768936,53.11801278,99.15888082
121,2,p9.jpg,6,172.4677306,69.73183017,102.7359004
121,2,p4.jpg,7,36.1953483,-19.88172686,56.07707516
121,2,p10.jpg,8,141.0776649,-159.2019553,300.2796202
121,2,p14.jpg,9,57.70795976,-148.7041464,206.4121062
121,2,p6.jpg,10,0.186975297,95.073725,-94.8867497
121,2,p7.jpg,11,81.03399379,130.8313589,-49.79736511
121,2,p2.jpg,12,-94.23124371,-167.2743025,73.04305879
122,2,p2.jpg,1,77.20196787,114.8141112,-37.61214333
122,2,p10.jpg,2,52.61075575,114.2437169,-61.63296115
122,2,p3.jpg,3,-184.2776914,27.90338529,-212.1810767
122,2,p23.jpg,4,135.3179857,-115.1330024,250.4509881
122,2,p6.jpg,5,109.9727288,-105.7386914,215.7114202
122,2,p11.jpg,6,208.9795477,89.19681405,119.7827337
122,2,p8.jpg,7,1.98790777,44.740176,-42.75226823
122,2,p7.jpg,8,-117.6229525,134.1981622,-251.8211147
122,2,p9.jpg,9,51.26471867,1.442103612,49.82261506
122,2,p13.jpg,10,-5.826728463,-85.61919428,79.79246582
122,2,p14.jpg,11,30.81617799,-51.30134658,82.11752457
122,2,p4.jpg,12,97.17261881,-12.20152858,109.3741474
123,1,p2.jpg,1,84.14289996,120.2828346,-36.13993464
123,1,p9.jpg,2,94.39569764,61.58388515,32.81181249
123,1,p11.jpg,3,117.3664021,111.9119262,5.4544759
123,1,p14.jpg,4,145.2026905,35.25539476,109.9472957
123,1,p4.jpg,5,46.35654929,179.4613358,-133.1047865
123,1,p7.jpg,6,128.6030535,72.29107495,56.31197855
123,1,p13.jpg,7,141.5196247,65.36785593,76.15176877
123,1,p8.jpg,8,103.4836102,126.5765672,-23.092957
123,1,p6.jpg,9,178.9200412,152.2983911,26.6216501
123,1,p3.jpg,10,93.19165141,9.414093331,83.77755808
123,1,p10.jpg,11,145.6040075,41.61296683,103.9910407
123,1,p23.jpg,12,90.28651017,101.022287,-10.73577683
124,1,p5.jpg,1,198.8793953,-29.80101987,228.6804152
124,1,p24.jpg,2,147.7260529,1.936319257,145.7897336
124,1,p15.jpg,3,216.1370308,29.80352278,186.333508
124,1,p20.jpg,4,147.3797272,23.16988075,124.2098464
124,1,p18.jpg,5,111.9015853,-51.73902728,163.6406126
124,1,p1.jpg,6,116.7985055,12.71734579,104.0811597
124,1,p17.jpg,7,153.1116173,-8.914550806,162.0261681
124,1,p19.jpg,8,169.0939816,4.177933818,164.9160478
124,1,p22.jpg,9,237.8998212,77.95323467,159.9465865
124,1,p12.jpg,10,93.88135324,70.33466131,23.54669193
124,1,p21.jpg,11,227.0538696,-34.89788888,261.9517585
124,1,p16.jpg,12,160.4820091,-1.79927787,162.281287
125,2,p6.jpg,1,80.78319692,15.79570202,64.9874949
125,2,p7.jpg,2,-23.40541476,15.4773674,-38.88278216
125,2,p8.jpg,3,151.3757933,5.361844715,146.0139486
125,2,p23.jpg,4,-6.801936082,260.6634641,-267.4654002
125,2,p3.jpg,5,271.268884,17.04988619,254.2189978
125,2,p10.jpg,6,7.244156376,52.33271644,-45.08856006
125,2,p2.jpg,7,62.59412592,-55.75524624,118.3493722
125,2,p9.jpg,8,256.146655,44.644395,211.50226
125,2,p4.jpg,9,85.54399743,23.56761091,61.97638652
125,2,p14.jpg,10,19.02701595,82.18547499,-63.15845904
125,2,p13.jpg,11,38.9474701,82.97612886,-44.02865876
125,2,p11.jpg,12,133.3352889,-21.4480049,154.7832938
126,1,p19.jpg,1,79.03503844,-74.78160554,153.816644
126,1,p1.jpg,2,50.04902875,-12.12723274,62.17626149
126,1,p5.jpg,3,91.46696014,68.80712596,22.65983418
126,1,p16.jpg,4,-37.59480297,90.84710383,-128.4419068
126,1,p20.jpg,5,21.16353073,17.00934942,4.15418131
126,1,p15.jpg,6,97.01467609,-176.0232843,273.0379604
126,1,p22.jpg,7,72.14641124,124.9178262,-52.77141496
126,1,p17.jpg,8,-10.58330961,21.87484646,-32.45815607
126,1,p12.jpg,9,66.35530221,-19.97309017,86.32839238
126,1,p18.jpg,10,186.8649206,-15.39286101,202.2577816
126,1,p21.jpg,11,-58.01239757,-88.39473645,30.38233888
126,1,p24.jpg,12,14.58185466,-88.39732231,102.979177
127,2,p15.jpg,1,114.0034918,15.51484725,98.48864455
127,2,p21.jpg,2,133.4403641,-41.03617402,174.4765381
127,2,p18.jpg,3,88.79573047,-124.938999,213.7347295
127,2,p16.jpg,4,45.50516497,64.02817066,-18.52300569
127,2,p12.jpg,5,68.54574788,164.5906129,-96.04486502
127,2,p24.jpg,6,-31.37085798,-121.7408786,90.37002062
127,2,p5.jpg,7,70.52952896,-212.5468394,283.0763684
127,2,p22.jpg,8,204.6641509,122.0130846,82.6510663
127,2,p19.jpg,9,-20.12061998,60.3381257,-80.45874568
127,2,p17.jpg,10,94.72200967,-56.59455984,151.3165695
